id;tipo_epistemico;atribuida_a;texto;entidades;documento_id;titulo_documento;incidente;pagina;trecho_fonte;data_andamento;modelo;prompt_version;url_documento
995;alegacao_parte;Paulo Humberto Barbosa;Paulo Humberto Barbosa requer a extensão dos efeitos da decisão proferida pelo Ministro Relator em 26/02/2026, de modo a afastar a obrigatoriedade de comparecimento, transmudando-a em facultatividade.;MIN. ANDRÉ MENDONÇA | Paulo Humberto Barbosa;97;Decisão monocrática;7473347;3;a concessão do pedido de extensão dos efeitos da r. decisão proferida por esse e. Ministro Relator, em 26/02/2026, de modo a afastar a obrigatoriedade de comparecimento, transmudando-a em facultatividade, deixando a cargo do PETICIONÁRIO a decisão de comparecer, ou não;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
996;alegacao_parte;Paulo Humberto Barbosa;Paulo Humberto Barbosa pede que, caso opte por comparecer ao ato, lhe sejam assegurados o direito ao silêncio, à assistência por advogado durante o ato e de não ser submetido ao compromisso de dizer a verdade ou de subscrever termos com esse conteúdo.;Paulo Humberto Barbosa;97;Decisão monocrática;7473347;3;"seja assegurado ao Peticionário o direito a) ao silêncio, ou seja, de, assim querendo, não responder a perguntas a ele direcionadas; b) à assistência por advogado durante o ato; c) de não ser submetidos ao compromisso de dizer a verdade ou de subscrever termos com esse conteúdo";2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
997;alegacao_parte;Paulo Humberto Barbosa;Paulo Humberto Barbosa pede que lhe seja assegurado o direito de não sofrer constrangimentos físicos ou morais decorrentes do exercício dos direitos anteriores.;Paulo Humberto Barbosa;97;Decisão monocrática;7473347;3;e d) de não sofrer constrangimentos físicos ou morais decorrentes do exercício dos direitos anteriores.”(e-doc.376,p.5-6);2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
998;fundamento_decisorio;Ministro André Mendonça (relator);O relator rememora observação feita na decisão indicada como paradigma do pedido de extensão quanto à importância da CPMI do Crime Organizado e de sua atuação independente.;MIN. ANDRÉ MENDONÇA | CPMI do Crime Organizado;97;Decisão monocrática;7473347;3;Inicialmente, rememoro a observação feita na decisão indicada como “paradigma” do presente pedido de extensão, no sentido de que, não obstante a importância superlativa da “CPMI do Crime Organizado” e de sua atuação independente na apuração dos fatos certos e determinados;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
999;fundamento_decisorio;Ministro André Mendonça (relator);O relator considera inafastável a garantia constitucional de qualquer investigado contra a autoincriminação, direito fundamental consagrado no art. 5º, LXIII, da Constituição da República.;MIN. ANDRÉ MENDONÇA;97;Decisão monocrática;7473347;3;revela-se inafastável a garantia constitucional de qualquer investigado contra a autoincriminação, direito fundamental expressamente consagrado no art. 5º, LXIII, da Constituição da República.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1000;fundamento_decisorio;Ministro André Mendonça (relator);O relator registra que, nos julgamentos das ADPFs 395 e 444, de junho de 2018, o Pleno do Supremo Tribunal Federal declarou a incompatibilidade da condução coercitiva de investigados para interrogatórios com a Constituição da República.;MIN. ANDRÉ MENDONÇA | Supremo Tribunal Federal;97;Decisão monocrática;7473347;4;nos paradigmáticos julgamentos das ADPFs 395 e 444, de junho de 2018, o Pleno desta Corte declarou a incompatibilidade da condução coercitiva de investigados, para interrogatórios, com a Constituição da República;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1001;fundamento_decisorio;Ministro André Mendonça (relator);O relator invoca a jurisprudência do Supremo Tribunal Federal segundo a qual o direito do investigado à não autoincriminação abrange a faculdade de comparecer ou não ao ato, inexistindo obrigatoriedade ou sanção pelo não comparecimento.;MIN. ANDRÉ MENDONÇA | Supremo Tribunal Federal;97;Decisão monocrática;7473347;4;há jurisprudência do Supremo Tribunal Federal, no sentido de que o direito de um investigado à não autoincriminação abrange a faculdade de comparecer ou não ao ato, entendendo, como corolário do brocardo nemo tenetur se detegere, que inexiste obrigatoriedade ou sanção pelo não comparecimento.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1002;fundamento_decisorio;Ministro André Mendonça (relator);O relator cita como precedente o HC nº 171.438/DF, relator Ministro Gilmar Mendes, Segunda Turma, julgado em 28/05/2019, no qual a ordem foi concedida para convolar a compulsoriedade de comparecimento em facultatividade.;MIN. ANDRÉ MENDONÇA | Min. Gilmar Mendes | Segunda Turma;97;Decisão monocrática;7473347;4;6. Ordem concedida para convolar a compulsoriedade de comparecimento em facultatividade.” (HC nº 171.438/DF, Rel. Min. Gilmar Mendes, Segunda Turma,j.28/05/2019,p.17/08/2020).;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1003;fundamento_decisorio;Ministro André Mendonça (relator);O relator afirma ter decidido sistematicamente conforme esse entendimento em casos análogos, destacando os julgados no HC 232.643, HC 247.450, HC 247.450 Extn, HC 247.792 e HC 254.442.;MIN. ANDRÉ MENDONÇA;97;Decisão monocrática;7473347;5;casos análogos, pelo que destaco os julgados recentes no HC 232.643, HC 247.450, HC 247.450 Extn, HC 247.792 e HC 254.442.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1004;fundamento_decisorio;Ministro André Mendonça (relator);O relator destaca a legitimidade do controle jurisdicional exercido pelo Supremo Tribunal Federal mesmo diante dos poderes investigatórios das Comissões Parlamentares de Inquérito, o que não vulnera o princípio da separação de poderes.;MIN. ANDRÉ MENDONÇA | Supremo Tribunal Federal;97;Decisão monocrática;7473347;5;Cumpre destacar, ainda, a legitimidade do controle jurisdicional exercido por esta Suprema Corte, mesmo diante dos poderes investigatórios conferidos às Comissões Parlamentares de Inquérito, o que não vulnera o princípio da separação de poderes;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1005;fundamento_decisorio;Ministro André Mendonça (relator);O relator cita o MS nº 25.668/DF, relator Ministro Celso de Mello, Tribunal Pleno, julgado em 23/03/2006, segundo o qual o controle jurisdicional de abusos praticados por Comissão Parlamentar de Inquérito não ofende o princípio da separação de poderes.;MIN. ANDRÉ MENDONÇA | Min. Celso de Mello | Tribunal Pleno;97;Decisão monocrática;7473347;5;(MS nº 25.668/DF, Rel. Min. Celso de Mello, Tribunal Pleno,j.23/03/2006,p.04/08/2006).;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1006;fundamento_decisorio;Ministro André Mendonça (relator);O relator considera evidenciada a similitude fática entre a situação do peticionário e a dos requerentes da decisão indicada como paradigma do pedido de extensão, e patente a objeção da defesa de Paulo Humberto Barbosa.;MIN. ANDRÉ MENDONÇA | Paulo Humberto Barbosa;97;Decisão monocrática;7473347;5;restando evidenciada a similitude fática entre a situação do peticionário e aquela verificada em relação aos requerentes da decisão indicada como “paradigma” do presente pedido de extensão, bem como estando patente a objeção da defesa de Paulo Humberto Barbosa;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1007;fato_processual;;O relator deferiu o pleito formulado na Petição nº 21112/2026 (e-Doc. 376) para afastar a obrigatoriedade de comparecimento de Paulo Humberto Barbosa, transmudando-a em facultatividade.;MIN. ANDRÉ MENDONÇA | Paulo Humberto Barbosa;97;Decisão monocrática;7473347;5;defiro o pleito formulado na Petição nº 21112/2026 (e-Doc. 376), para afastar a obrigatoriedade de comparecimento, transmudando-a em;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1008;fato_processual;;O relator deixou a cargo do peticionário a decisão de comparecer ou não à CPI do Crime Organizado.;MIN. ANDRÉ MENDONÇA | CPI do Crime Organizado | Paulo Humberto Barbosa;97;Decisão monocrática;7473347;6;facultatividade, deixando a cargo do peticionário a decisão de comparecer, ou não, à “CPI do Crime Organizado”.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1009;fato_processual;;O relator assegurou ao convocado, na hipótese de optar por comparecer ao ato, o direito ao silêncio, à assistência por advogado durante o ato e de não ser submetido ao compromisso de dizer a verdade ou de subscrever termos com esse conteúdo.;MIN. ANDRÉ MENDONÇA | Paulo Humberto Barbosa;97;Decisão monocrática;7473347;6;"o direito: a) ao silêncio, ou seja, de, assim querendo, não responder a perguntas a ela direcionadas; b) à assistência por advogado durante o ato; c) de não serem submetidos ao compromisso de dizer a verdade ou de subscrever termos com esse conteúdo";2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1010;fato_processual;;O relator assegurou ao convocado o direito de não sofrer constrangimentos físicos ou morais decorrentes do exercício dos direitos anteriores.;MIN. ANDRÉ MENDONÇA | Paulo Humberto Barbosa;97;Decisão monocrática;7473347;6;e d) de não sofrerem constrangimentos físicos ou morais decorrentes do exercício dos direitos anteriores.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1011;fato_processual;;O relator determinou a comunicação da decisão, com máxima urgência e remessa de cópia integral, à Presidência da CPI do Crime Organizado e às defesas constituídas.;MIN. ANDRÉ MENDONÇA | CPI do Crime Organizado;97;Decisão monocrática;7473347;6;Comuniquem-se, com a máxima urgência e com remessa de cópia integral desta decisão, a Presidência da CPI do Crime Organizado e as defesas constituídas.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1012;fato_processual;;A decisão serve como salvo-conduto.;MIN. ANDRÉ MENDONÇA | Paulo Humberto Barbosa;97;Decisão monocrática;7473347;6;Serve esta decisão como SALVO-CONDUTO.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1013;fato_processual;;O relator determinou que, cumpridas as determinações, seja dada ciência à Procuradoria-Geral da República.;MIN. ANDRÉ MENDONÇA | Procuradoria-Geral da República;97;Decisão monocrática;7473347;6;Cumpridas as determinações acima, dê-se ciência à Procuradoria-Geral da República.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1014;fato_processual;;O relator determinou que seja dada publicidade à decisão.;MIN. ANDRÉ MENDONÇA;97;Decisão monocrática;7473347;6;Dê-se publicidade à presente decisão.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1015;fato_processual;;A decisão foi proferida em Brasília, em 26 de fevereiro de 2026, pelo Ministro André Mendonça, relator.;MIN. ANDRÉ MENDONÇA;97;Decisão monocrática;7473347;6;Brasília, 26 de fevereiro de 2026. Ministro ANDRÉMENDONÇA Relator;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468096&ext=.pdf
1016;fato_processual;;O Inquérito 5.026 do Distrito Federal tem como relator o Ministro André Mendonça.;Ministro André Mendonça;98;Decisão monocrática;7473347;1;INQUÉRITO 5.026 DISTRITO FEDERAL RELATOR :MIN. ANDRÉ MENDONÇA;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468095&ext=.pdf
1017;fato_processual;;A Comissão de Assuntos Econômicos do Senado Federal, na pessoa de seu Presidente, Senador Renan Calheiros, apresentou a Petição nº 20235/2026 (e-Doc. 353).;Comissão de Assuntos Econômicos do Senado Federal | Senador Renan Calheiros;98;Decisão monocrática;7473347;2;Trata-se da Petição nº 20235/2026 (e-Doc. 353) por meio da qual a Comissão de Assuntos Econômicos do Senado Federal, na pessoa do seu Presidente, Senador Renan Calheiros, requer;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468095&ext=.pdf
1018;alegacao_parte;Comissão de Assuntos Econômicos do Senado Federal;A Comissão de Assuntos Econômicos do Senado Federal requer autorização para a apresentação do investigado Daniel Bueno Vorcaro, a fim de prestar depoimento perante a Comissão no dia 10/03/2026 às 11h00, na sala da CAE, no Senado Federal, em Brasília/DF.;Daniel Bueno Vorcaro | Senado Federal | Comissão de Assuntos Econômicos do Senado Federal;98;Decisão monocrática;7473347;2;requer autorização para a apresentação do investigado DANIEL BUENO VORCARO, a fim de prestar depoimento perante a Comissão no dia 10/03/2026 às 11h00, na sala da CAE, junto ao Senado Federal, em Brasília/DF.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468095&ext=.pdf
1019;fato_processual;;Semelhante requerimento havia sido formulado em 13 de fevereiro de 2026 para o comparecimento de Daniel Bueno Vorcaro na Comissão de Assuntos Econômicos em 24 de fevereiro de 2026 (e-Doc. 310).;Daniel Bueno Vorcaro | Comissão de Assuntos Econômicos do Senado Federal;98;Decisão monocrática;7473347;2;Semelhante requerimento havia sido formulado em 13 de fevereiro de 2026 para o comparecimento do mesmo investigado na acima referida Comissão em 24 de fevereiro de 2026 (e-Doc. 310).;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468095&ext=.pdf
1020;fato_processual;;O pedido anterior fora apreciado nos autos por decisão de 19 de fevereiro de 2026 (e.Doc. 323).;;98;Decisão monocrática;7473347;2;O pedido anterior fora apreciado nestes autos por decisão de 19 de fevereiro do corrente ano (e.Doc. 323).;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468095&ext=.pdf
1021;fundamento_decisorio;Ministro André Mendonça (relator);O relator fundamenta a decisão na similitude dos requerimentos formulados pela Comissão de Assuntos Econômicos do Senado Federal nos e-Docs. 310 e 353.;Ministro André Mendonça | Comissão de Assuntos Econômicos do Senado Federal;98;Decisão monocrática;7473347;3;Comissão de Assuntos Econômicos do Senado Federal nos e-Docs. 310 e 353, DETERMINO a extensão de todos os efeitos do provimento judicial de 19 de fevereiro de 2026 (e-Doc 323);2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468095&ext=.pdf
1022;fato_processual;;O relator determinou a extensão de todos os efeitos do provimento judicial de 19 de fevereiro de 2026 (e-Doc 323) à convocação do investigado Daniel Bueno Vorcaro para a sessão da CAE designada para o dia 10/03/2026 às 11h00.;Daniel Bueno Vorcaro | CAE;98;Decisão monocrática;7473347;3;DETERMINO a extensão de todos os efeitos do provimento judicial de 19 de fevereiro de 2026 (e-Doc 323) a fim de que a citada decisão também produza efeitos em relação à convocação do investigado DANIEL BUENO VORCARO para a sessão da CAE designada para o dia 10/03/2026 às 11h00.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468095&ext=.pdf
1023;fato_processual;;O relator determinou a comunicação, com a máxima urgência e com remessa de cópia integral da decisão e daquela do e-Doc. 323, à Presidência da Comissão de Assuntos Econômicos do Senado Federal, às defesas constituídas e à Polícia Federal, para as providências necessárias ao eventual deslocamento do investigado ao Senado Federal.;Polícia Federal | Comissão de Assuntos Econômicos do Senado Federal;98;Decisão monocrática;7473347;3;comuniquem-se, com a máxima urgência e com remessa de cópia integral desta decisão e daquela contida no e-Doc. 323, a Presidência da Comissão de Assuntos Econômicos do Senado Federal, as defesas constituídas e a Polícia Federal;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468095&ext=.pdf
1024;fato_processual;;A decisão condicionou qualquer transferência do investigado à sua prévia manifestação expressa, formal e inequívoca, quanto à opção positiva pelo comparecimento.;;98;Decisão monocrática;7473347;3;ficando, todavia, qualquer transferência condicionada à prévia manifestação expressa do investigado, formal e inequívoca quanto à sua opção positiva pelo comparecimento.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468095&ext=.pdf
1025;fato_processual;;O relator reiterou a determinação para que a Polícia Federal fixe as condições logísticas do transporte e do retorno ao local de custódia, em aeronave da própria instituição ou comercial de carreira, com escolta policial, vedado o deslocamento em aeronave particular.;Polícia Federal;98;Decisão monocrática;7473347;3;Reitera-se expressamente a determinação para que a Polícia Federal fixe as condições logísticas do transporte e do retorno ao local de custódia, em aeronave da própria instituição ou comercial de carreira, com segurança e vigilância contínua policial por meio de escolta apropriada;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468095&ext=.pdf
1026;fato_processual;;A decisão esclareceu a garantia, em favor do investigado, de se fazer acompanhar por advogado devidamente constituído durante o translado e por ocasião da oitiva na CAE.;CAE;98;Decisão monocrática;7473347;3;Esclarece-se, por oportuno, a garantia, em favor do investigado, de se fazer acompanhar por advogado devidamente constituído durante o translado em questão, bem como por ocasião da realização da sua oitiva na CAE.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468095&ext=.pdf
1027;fato_processual;;O relator determinou o encaminhamento à Secretaria Judiciária para as diligências necessárias, com intimação e publicação.;Secretaria Judiciária;98;Decisão monocrática;7473347;3;À Secretaria Judiciária para as diligências necessárias. Intimem-se. Publique-se.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468095&ext=.pdf
1028;fato_processual;;A decisão foi proferida em Brasília, em 26 de fevereiro de 2026.;;98;Decisão monocrática;7473347;3;Brasília, 26 de fevereiro de 2026.;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468095&ext=.pdf
1029;fato_processual;;A decisão foi assinada pelo Ministro André Mendonça, relator.;Ministro André Mendonça;98;Decisão monocrática;7473347;4;Ministro ANDRÉMENDONÇA Relator;2026-02-27;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384468095&ext=.pdf
1030;fato_processual;;A Secretaria Judiciária intimou o Procurador-Geral da República do inteiro teor da decisão monocrática constante dos autos (peça ID: e48d59ea), publicada no DJe de 23/02/2026.;PROCURADOR-GERAL DA REPÚBLICA | Secretaria Judiciária;99;Intimação;7473347;1;a Secretaria Judiciária do Supremo Tribunal Federal INTIMA a parte abaixo identificada, ou quem as suas vezes fizer, do inteiro teor do(a) despacho/decisão constante dos autos (ID da peça: e48d59ea), publicado no DJe de 23/02/2026;2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384451412&ext=.pdf
1031;fato_processual;;A intimação foi recebida eletronicamente por ERIKA PALMEIRA DE SOUZA BARRETO em 26/02/2026.;ERIKA PALMEIRA DE SOUZA BARRETO;99;Intimação;7473347;1;A intimação foi recebida eletronicamente por ERIKA PALMEIRA DE SOUZA BARRETO, 00203577108, em 26/02/2026.;2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384451412&ext=.pdf
1032;fato_processual;;Consta como andamento a vista à PGR para fins de intimação em 20/02/2026.;PGR;99;Intimação;7473347;1;Vista à PGR para fins de intimação - 20/02/2026;2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384451412&ext=.pdf
1033;fato_processual;;A Secretaria Judiciária intimou o Procurador-Geral da República do inteiro teor da decisão monocrática constante dos autos (peça ID bbf02094), publicada no DJe, em 26 de fevereiro de 2026.;PROCURADOR-GERAL DA REPÚBLICA | Secretaria Judiciária;100;Intimação;7473347;1;De ordem, a Secretaria Judiciária do Supremo Tribunal Federal INTIMA a parte abaixo identificada, ou quem as suas vezes fizer, do inteiro teor do(a) despacho/decisão constante dos autos (ID da peça: bbf02094), publicado no DJe;2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384451411&ext=.pdf
1034;fato_processual;;A intimação foi recebida eletronicamente por ERIKA PALMEIRA DE SOUZA BARRETO, em 26/02/2026.;ERIKA PALMEIRA DE SOUZA BARRETO;100;Intimação;7473347;1;A intimação foi recebida eletronicamente por ERIKA PALMEIRA DE SOUZA BARRETO, 00203577108, em 26/02/2026.;2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384451411&ext=.pdf
1035;fato_processual;;Consta como andamento a vista à PGR para fins de intimação, em 20/02/2026.;PGR;100;Intimação;7473347;1;- Vista à PGR para fins de intimação - 20/02/2026;2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384451411&ext=.pdf
1036;fato_processual;;A Secretaria Judiciária do Supremo Tribunal Federal intima o Procurador-Geral da República do inteiro teor do despacho constante dos autos (peça ID: 643c36e3), publicado no DJe, em 26 de fevereiro de 2026.;PROCURADOR-GERAL DA REPÚBLICA | Secretaria Judiciária | Supremo Tribunal Federal;101;Intimação;7473347;1;De ordem, a Secretaria Judiciária do Supremo Tribunal Federal INTIMA a parte abaixo identificada, ou quem as suas vezes fizer, do inteiro teor do(a) despacho/decisão constante dos autos (ID da peça: 643c36e3), publicado no DJe (art. 270 do Código de Processo Civil e art 5º da Lei 11.419/2006).;2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384451360&ext=.pdf
1037;fato_processual;;A intimação foi recebida eletronicamente por Erika Palmeira de Souza Barreto, em 26/02/2026.;ERIKA PALMEIRA DE SOUZA BARRETO;101;Intimação;7473347;1;"A intimação foi recebida eletronicamente por
ERIKA PALMEIRA DE SOUZA BARRETO,
00203577108, em 26/02/2026.";2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384451360&ext=.pdf
1038;fato_processual;;Houve vista à PGR para fins de intimação em 26/02/2026.;PGR;101;Intimação;7473347;1;Vista à PGR para fins de intimação - 26/02/2026;2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384451360&ext=.pdf
1039;fato_processual;;A Secretaria Judiciária do Supremo Tribunal Federal intima o Procurador-Geral da República do inteiro teor da decisão monocrática constante dos autos (peça ID: 1200a0fc), publicada no DJe, em 26 de fevereiro de 2026.;PROCURADOR-GERAL DA REPÚBLICA | Secretaria Judiciária | Supremo Tribunal Federal;102;Intimação;7473347;1;De ordem, a Secretaria Judiciária do Supremo Tribunal Federal INTIMA a parte abaixo identificada, ou quem as suas vezes fizer, do inteiro teor do(a) despacho/decisão constante dos autos (ID da peça: 1200a0fc), publicado no DJe (art. 270 do Código de Processo Civil e art 5º da Lei 11.419/2006).;2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384451359&ext=.pdf
1040;fato_processual;;A intimação foi recebida eletronicamente por Erika Palmeira de Souza Barreto, em 26/02/2026.;ERIKA PALMEIRA DE SOUZA BARRETO;102;Intimação;7473347;1;"A intimação foi recebida eletronicamente por
ERIKA PALMEIRA DE SOUZA BARRETO,
00203577108, em 26/02/2026.";2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384451359&ext=.pdf
1041;fato_processual;;Houve vista à PGR para fins de intimação em 26/02/2026.;PGR;102;Intimação;7473347;1;Vista à PGR para fins de intimação - 26/02/2026;2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384451359&ext=.pdf
1042;fato_processual;;O Inquérito 5.026, do Distrito Federal, tem como relator o Ministro André Mendonça.;Ministro André Mendonça;103;Despacho;7473347;1;INQUÉRITO 5.026 DISTRITO FEDERAL RELATOR :MIN. ANDRÉ MENDONÇA;2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384447195&ext=.pdf
1043;alegacao_parte;Conselho de Controle de Atividades Financeiras (COAF);"O Conselho de Controle de Atividades Financeiras (COAF) requer decisão acerca de como deve proceder com relação ao encaminhamento de Relatórios de Inteligência Financeira (RIFs) produzidos em decorrência dos fatos investigados no âmbito do caso ""Banco Master"".";Banco Master | Conselho de Controle de Atividades Financeiras (COAF);103;Despacho;7473347;2;O Conselho de Controle de Atividades Financeiras (COAF) requer decisão acerca de como deve proceder com relação ao encaminhamento de Relatórios de Inteligência Financeira (RIFs) produzidos em decorrência dos fatos investigados no âmbito do caso “Banco Master”.;2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384447195&ext=.pdf
1044;alegacao_parte;Conselho de Controle de Atividades Financeiras (COAF);O COAF aduz que, em cumprimento à decisão proferida na Reclamação nº 88.121/DF, compartilhou dois Relatórios de Inteligência Financeira por meio de pasta disponível no Sistema SEI-C.;Conselho de Controle de Atividades Financeiras (COAF);103;Despacho;7473347;2;Em seu requerimento, aduz que, em cumprimento à decisão proferida na Reclamação nº 88.121/DF, compartilhou dois Relatórios de Inteligência Financeira por meio de pasta disponível no Sistema SEI-C.;2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384447195&ext=.pdf
1045;alegacao_parte;Conselho de Controle de Atividades Financeiras (COAF);O COAF aduz que um dos relatórios foi produzido de forma espontânea e o outro a partir de requerimento da CPMI-INSS.;Conselho de Controle de Atividades Financeiras (COAF) | CPMI-INSS;103;Despacho;7473347;2;Um deles foi produzido de forma espontânea e outro a partir de requerimento da CPMI-INSS.;2026-02-26;claude-code/claude-opus-5;extracao_v1-30ce0b328385;https://portal.stf.jus.br/processos/downloadPeca.asp?id=15384447195&ext=.pdf
